Timestamp,Symbol,Pivot_Name,Pivot_Price,Current_Price,Outcome,Rejection_Reason,Notes
2025-12-24 10:28:19,IREN,Current_Pivot,37.88,41.33,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:28:49,UBER,Current_Pivot,80.41,81.03,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:28:49,IONQ,Current_Pivot,48.60,48.96,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:28:49,IREN,Current_Pivot,37.88,41.20,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:29:19,UBER,Current_Pivot,80.41,81.04,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:29:19,IONQ,Current_Pivot,48.60,48.98,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:29:19,IREN,Current_Pivot,37.88,41.23,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:29:49,UBER,Current_Pivot,80.41,81.09,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:29:49,IONQ,Current_Pivot,48.60,49.06,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:29:49,IREN,Current_Pivot,37.88,41.22,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:30:19,UBER,Current_Pivot,80.41,81.07,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:30:19,IONQ,Current_Pivot,48.60,49.17,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:30:19,IREN,Current_Pivot,37.88,41.44,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:30:49,UBER,Current_Pivot,80.41,81.05,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:30:49,IREN,Current_Pivot,37.88,41.48,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:30:49,IONQ,Current_Pivot,48.60,49.23,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:31:19,UBER,Current_Pivot,80.41,81.06,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:31:19,IONQ,Current_Pivot,48.60,49.21,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:31:19,IREN,Current_Pivot,37.88,41.46,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:31:49,UBER,Current_Pivot,80.41,81.07,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:31:49,IONQ,Current_Pivot,48.60,49.17,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:31:49,IREN,Current_Pivot,37.88,41.36,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:32:19,UBER,Current_Pivot,80.41,81.07,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:32:19,IONQ,Current_Pivot,48.60,49.22,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:32:19,IREN,Current_Pivot,37.88,41.41,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:32:49,UBER,Current_Pivot,80.41,81.09,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:32:49,IONQ,Current_Pivot,48.60,49.08,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:32:49,IREN,Current_Pivot,37.88,41.38,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:33:19,UBER,Current_Pivot,80.41,81.09,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:33:19,IREN,Current_Pivot,37.88,41.47,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:33:19,IONQ,Current_Pivot,48.60,49.27,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:33:49,UBER,Current_Pivot,80.41,81.05,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:33:49,IONQ,Current_Pivot,48.60,49.18,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:33:49,IREN,Current_Pivot,37.88,41.42,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:34:19,UBER,Current_Pivot,80.41,81.09,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:34:19,IREN,Current_Pivot,37.88,41.48,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:34:19,IONQ,Current_Pivot,48.60,49.19,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:34:49,UBER,Current_Pivot,80.41,81.07,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:34:49,IONQ,Current_Pivot,48.60,49.16,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:34:49,IREN,Current_Pivot,37.88,41.47,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:35:19,UBER,Current_Pivot,80.41,81.07,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:35:19,IREN,Current_Pivot,37.88,41.52,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:35:19,IONQ,Current_Pivot,48.60,49.22,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:35:49,UBER,Current_Pivot,80.41,81.03,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:36:19,UBER,Current_Pivot,80.41,81.05,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:36:19,IREN,Current_Pivot,37.88,41.63,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:36:49,UBER,Current_Pivot,80.41,81.07,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:37:19,UBER,Current_Pivot,80.41,81.04,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:37:50,UBER,Current_Pivot,80.41,81.04,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:38:20,UBER,Current_Pivot,80.41,81.05,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:38:20,IREN,Current_Pivot,37.88,41.55,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:38:50,UBER,Current_Pivot,80.41,81.04,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:39:20,UBER,Current_Pivot,80.41,81.03,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:39:50,UBER,Current_Pivot,80.41,81.06,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:40:20,UBER,Current_Pivot,80.41,81.08,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:40:50,UBER,Current_Pivot,80.41,81.06,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:41:20,UBER,Current_Pivot,80.41,81.10,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:41:20,IREN,Current_Pivot,37.88,41.59,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:41:50,UBER,Current_Pivot,80.41,81.10,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:41:50,IREN,Current_Pivot,37.88,41.64,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:41:55,UBER,Current_Pivot,80.41,81.10,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:41:55,IREN,Current_Pivot,37.88,41.64,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:42:25,UBER,Current_Pivot,80.41,81.14,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:42:25,IREN,Current_Pivot,37.88,41.70,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:42:55,UBER,Current_Pivot,80.41,81.17,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:42:55,IREN,Current_Pivot,37.88,41.68,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:43:25,UBER,Current_Pivot,80.41,81.21,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:43:25,IREN,Current_Pivot,37.88,41.68,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:43:55,UBER,Current_Pivot,80.41,81.23,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:43:55,IREN,Current_Pivot,37.88,41.66,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:44:25,UBER,Current_Pivot,80.41,81.22,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:44:25,IREN,Current_Pivot,37.88,41.67,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:44:55,UBER,Current_Pivot,80.41,81.23,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:44:55,IREN,Current_Pivot,37.88,41.62,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:45:25,UBER,Current_Pivot,80.41,81.22,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:45:25,IREN,Current_Pivot,37.88,41.67,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:45:55,UBER,Current_Pivot,80.41,81.19,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:45:55,IREN,Current_Pivot,37.88,41.69,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:46:25,UBER,Current_Pivot,80.41,81.21,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:46:25,IREN,Current_Pivot,37.88,41.70,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:46:55,UBER,Current_Pivot,80.41,81.18,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:46:55,IREN,Current_Pivot,37.88,41.67,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:47:25,UBER,Current_Pivot,80.41,81.21,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:47:25,IREN,Current_Pivot,37.88,41.66,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:47:55,UBER,Current_Pivot,80.41,81.24,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:47:55,IONQ,Current_Pivot,48.60,49.00,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:47:55,IREN,Current_Pivot,37.88,41.64,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:48:25,UBER,Current_Pivot,80.41,81.24,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:48:25,IREN,Current_Pivot,37.88,41.63,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:48:25,IONQ,Current_Pivot,48.60,49.02,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:48:55,UBER,Current_Pivot,80.41,81.21,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:48:55,IREN,Current_Pivot,37.88,41.63,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:49:25,UBER,Current_Pivot,80.41,81.21,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:49:25,IONQ,Current_Pivot,48.60,49.03,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:49:25,IREN,Current_Pivot,37.88,41.61,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:49:40,IONQ,Current_Pivot,48.60,49.03,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:49:55,UBER,Current_Pivot,80.41,81.19,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:49:55,IONQ,Current_Pivot,48.60,49.05,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:49:55,IREN,Current_Pivot,37.88,41.59,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:50:25,UBER,Current_Pivot,80.41,81.20,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:50:25,IREN,Current_Pivot,37.88,41.67,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:50:25,IONQ,Current_Pivot,48.60,48.99,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:50:55,UBER,Current_Pivot,80.41,81.23,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:50:55,IREN,Current_Pivot,37.88,41.69,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:50:55,IONQ,Current_Pivot,48.60,48.96,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:51:25,UBER,Current_Pivot,80.41,81.24,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:51:25,IREN,Current_Pivot,37.88,41.78,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:51:55,UBER,Current_Pivot,80.41,81.24,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:51:55,IREN,Current_Pivot,37.88,41.69,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:51:55,IONQ,Current_Pivot,48.60,48.99,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:52:25,UBER,Current_Pivot,80.41,81.25,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:52:25,IREN,Current_Pivot,37.88,41.70,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:52:25,IONQ,Current_Pivot,48.60,49.06,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:52:56,UBER,Current_Pivot,80.41,81.26,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:52:56,IREN,Current_Pivot,37.88,41.65,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:52:56,IONQ,Current_Pivot,48.60,49.00,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:53:26,UBER,Current_Pivot,80.41,81.27,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:53:26,IREN,Current_Pivot,37.88,41.62,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:53:26,IONQ,Current_Pivot,48.60,49.04,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:53:56,UBER,Current_Pivot,80.41,81.26,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:53:56,IREN,Current_Pivot,37.88,41.67,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:53:56,IONQ,Current_Pivot,48.60,49.05,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:54:26,UBER,Current_Pivot,80.41,81.26,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:54:26,IREN,Current_Pivot,37.88,41.68,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:54:26,IONQ,Current_Pivot,48.60,49.04,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:54:56,UBER,Current_Pivot,80.41,81.26,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:54:56,IREN,Current_Pivot,37.88,41.65,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:54:56,IONQ,Current_Pivot,48.60,49.05,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:55:26,UBER,Current_Pivot,80.41,81.24,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:55:26,IREN,Current_Pivot,37.88,41.60,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:55:26,IONQ,Current_Pivot,48.60,49.08,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:55:56,UBER,Current_Pivot,80.41,81.25,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:55:56,IREN,Current_Pivot,37.88,41.65,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:56:06,IONQ,Current_Pivot,48.60,49.12,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:56:26,UBER,Current_Pivot,80.41,81.23,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:56:26,IREN,Current_Pivot,37.88,41.64,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:56:26,IONQ,Current_Pivot,48.60,49.08,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:56:56,UBER,Current_Pivot,80.41,81.23,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:56:56,IONQ,Current_Pivot,48.60,48.92,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:56:56,IREN,Current_Pivot,37.88,41.57,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:57:26,UBER,Current_Pivot,80.41,81.22,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:57:26,IONQ,Current_Pivot,48.60,48.88,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:57:26,IREN,Current_Pivot,37.88,41.51,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:57:56,UBER,Current_Pivot,80.41,81.23,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:57:56,IONQ,Current_Pivot,48.60,49.02,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:57:56,IREN,Current_Pivot,37.88,41.52,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:58:26,UBER,Current_Pivot,80.41,81.23,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:58:26,IONQ,Current_Pivot,48.60,48.93,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:58:56,UBER,Current_Pivot,80.41,81.26,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:58:56,IONQ,Current_Pivot,48.60,48.90,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:58:56,IREN,Current_Pivot,37.88,41.50,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:59:26,UBER,Current_Pivot,80.41,81.25,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:59:26,IONQ,Current_Pivot,48.60,48.97,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 10:59:26,IREN,Current_Pivot,37.88,41.59,REJECTED,Pivot $37.88 <= opening $41.83,
2025-12-24 10:59:56,UBER,Current_Pivot,80.41,81.26,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 10:59:56,IONQ,Current_Pivot,48.60,48.97,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 11:00:26,UBER,Current_Pivot,80.41,81.25,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 11:00:26,IONQ,Current_Pivot,48.60,49.00,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 11:00:56,UBER,Current_Pivot,80.41,81.26,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 11:00:56,IONQ,Current_Pivot,48.60,48.98,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 11:01:31,UBER,Current_Pivot,80.41,81.26,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 11:01:31,IONQ,Current_Pivot,48.60,49.04,REJECTED,Pivot $48.60 <= opening $51.70,
2025-12-24 11:02:01,UBER,Current_Pivot,80.41,81.25,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 11:02:31,UBER,Current_Pivot,80.41,81.25,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 11:03:01,UBER,Current_Pivot,80.41,81.25,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 11:03:31,UBER,Current_Pivot,80.41,81.25,REJECTED,Pivot $80.41 <= opening $81.01,
2025-12-24 11:04:01,UBER,Current_Pivot,80.41,81.23,REJECTED,Pivot $80.41 <= opening $81.01,
